1.029444247999999895e-01;9.022169342999999953e-02;7.043378042000000838e-02
1.029427192000000046e-01;9.042020166000000470e-02;7.045970892000000263e-02
1.029405188999999998e-01;9.061823908999999677e-02;7.048873304999998812e-02
1.029378046000000019e-01;9.081572479000001030e-02;7.052096377000000027e-02
1.029345617000000102e-01;9.101257662000000748e-02;7.055649898000000697e-02
1.029307831000000062e-01;9.120871255999998817e-02;7.059542252999999323e-02
1.029264682999999903e-01;9.140405228999999576e-02;7.063780305000000315e-02
1.029216217000000072e-01;9.159851901999999102e-02;7.068369319999999456e-02
1.029162526000000077e-01;9.179204120999999439e-02;7.073312968999999339e-02
1.029103743999999904e-01;9.198455439000000067e-02;7.078613373000000597e-02
1.029039989000000016e-01;9.217600269999999540e-02;7.084271115000000119e-02
1.028971403000000090e-01;9.236634021999999555e-02;7.090285443999999604e-02
1.028898164000000004e-01;9.255553179999999325e-02;7.096654495999998868e-02
1.028820488000000005e-01;9.274355370000000875e-02;7.103375486000000627e-02
1.028738587000000010e-01;9.293039335000000123e-02;7.110444834000000103e-02
1.028652495000000056e-01;9.311590013999999915e-02;7.117851743000000453e-02
1.028562135000000016e-01;9.329996429999999619e-02;7.125584771000000039e-02
1.028467411999999942e-01;9.348259595999999783e-02;7.133636160000000892e-02
1.028368257000000091e-01;9.366380400000000328e-02;7.141997414999999572e-02
1.028264596000000031e-01;9.384359675000000789e-02;7.150659303999999661e-02
1.028156100999999961e-01;9.402198399000000206e-02;7.159611340999999518e-02
1.028042286999999999e-01;9.419897774000000890e-02;7.168841939999999469e-02
1.027922669999999927e-01;9.437459240999999943e-02;7.178338744999999965e-02
1.027796763000000113e-01;9.454884565999999158e-02;7.188088609999999934e-02
1.027664075999999982e-01;9.472175910999999782e-02;7.198077592000000358e-02
1.027524236999999979e-01;9.489335791000000353e-02;7.208291296999999598e-02
1.027376972000000055e-01;9.506367112999999924e-02;7.218714923999999811e-02
1.027221980000000007e-01;9.523273306000000493e-02;7.229332958000000975e-02
1.027058925000000067e-01;9.540058356000000184e-02;7.240129150999999319e-02
1.026887442000000011e-01;9.556726823000000204e-02;7.251086547000000493e-02
1.026707488000000029e-01;9.573283322999999456e-02;7.262188803999999887e-02
1.026519509999999913e-01;9.589732100999999453e-02;7.273421265999999163e-02
1.026323959000000063e-01;9.606077442999999549e-02;7.284769502999999258e-02
1.026121255999999926e-01;9.622323638999999429e-02;7.296219223000000031e-02
1.026396577999999921e-01;9.643309431999999570e-02;7.325221039999998962e-02
1.026674079000000073e-01;9.649696068999999432e-02;7.344040896999999568e-02
1.026744872999999919e-01;9.656584881000000731e-02;7.362864745000000100e-02
1.026594486000000084e-01;9.664387493999999912e-02;7.381182784000001051e-02
1.026228427000000082e-01;9.673512488999999603e-02;7.398496820000000085e-02
1.025660453999999999e-01;9.684334056999999163e-02;7.414230148000000575e-02
1.024928620000000040e-01;9.696874258000000302e-02;7.427835937999999194e-02
1.024074296999999967e-01;9.710962750000000365e-02;7.439182503000001112e-02
1.023132882000000049e-01;9.726231490999999452e-02;7.448227776999999383e-02
1.022134398999999944e-01;9.742210537999999864e-02;7.455065931000000312e-02
1.021494722000000077e-01;9.768830619000000437e-02;7.465583377999999992e-02
1.021287293999999929e-01;9.787602287999999651e-02;7.472310208999999315e-02
1.020977970999999984e-01;9.806661467000001020e-02;7.477711755999999488e-02
1.020558676999999970e-01;9.825831463999999682e-02;7.481557409000000325e-02
1.020022902999999925e-01;9.844929562000000189e-02;7.483651855999999547e-02
1.019365039000000028e-01;9.863774831000000909e-02;7.483841932999998892e-02
1.018587119999999901e-01;9.882047205999999751e-02;7.482060735999999934e-02
1.017693355000000022e-01;9.899510053000000476e-02;7.478371602999998868e-02
1.016690367000000067e-01;9.915946803999999004e-02;7.472915530000000250e-02
1.015589767999999921e-01;9.931177485000000638e-02;7.465950735000000116e-02
1.014405249999999897e-01;9.945096141999999750e-02;7.457791765000000572e-02
1.012577373999999919e-01;9.964952216999999057e-02;7.449445824999999244e-02
1.011216622999999981e-01;9.979016824999999147e-02;7.445180585999999767e-02
1.009813497000000004e-01;9.992720894999999881e-02;7.441342935000000436e-02
1.008372252000000052e-01;1.000610310999999891e-01;7.437945494999999296e-02
1.006896799999999897e-01;1.001919671000000012e-01;7.434992565999999636e-02
1.005390840999999952e-01;1.003203163999999981e-01;7.432484173999999444e-02
1.003857885000000033e-01;1.004463460000000058e-01;7.430416822999999504e-02
1.002301243999999952e-01;1.005702900999999871e-01;7.428783715999999482e-02
1.000724038999999954e-01;1.006923520999999933e-01;7.427575421000000289e-02
9.991290831000000650e-02;1.008126882000000002e-01;7.426777914999999064e-02
9.975189014999999437e-02;1.009314209999999934e-01;7.426374316999999337e-02
9.958958848000000474e-02;1.010486582999999966e-01;7.426347499999999546e-02
9.942623079000000030e-02;1.011644952000000097e-01;7.426680313999999006e-02
9.926203026000000873e-02;1.012790095999999973e-01;7.427355051999999513e-02
9.909718693999999828e-02;1.013922651000000036e-01;7.428353683999999735e-02
9.893189359000000016e-02;1.015043171999999994e-01;7.429658657000000332e-02
9.876628064000000928e-02;1.016152523000000002e-01;7.431253540000000435e-02
9.860036789999999940e-02;1.017252111999999986e-01;7.433123462000000570e-02
9.843421954000000640e-02;1.018342870000000094e-01;7.435253769000001178e-02
9.826789530000000494e-02;1.019425667000000008e-01;7.437630901999998934e-02
9.810145072999999771e-02;1.020501337000000036e-01;7.440242359000000250e-02
9.793493869000000074e-02;1.021570672999999874e-01;7.443076624000000141e-02
9.776841036000000207e-02;1.022634438000000062e-01;7.446123080000000005e-02
9.760191617999999791e-02;1.023693365000000050e-01;7.449371934000000028e-02
9.743550648000000314e-02;1.024748161000000046e-01;7.452814124999999901e-02
9.726923130999999556e-02;1.025799503999999945e-01;7.456441148999999602e-02
9.710314099999999005e-02;1.026848045000000043e-01;7.460245011000000981e-02
9.693728701999999864e-02;1.027894419999999948e-01;7.464218214999999990e-02
9.677171763000000371e-02;1.028939203000000108e-01;7.468353109000000489e-02
9.660644069999999028e-02;1.029982518000000097e-01;7.472637192000000650e-02
9.644144283999998846e-02;1.031024222999999962e-01;7.477056760000000413e-02
9.627673848999999950e-02;1.032063902999999921e-01;7.481614865999999808e-02
9.611232389000000376e-02;1.033101094999999969e-01;7.486327029999999272e-02
9.594810154999999785e-02;1.034135406000000063e-01;7.491207968000000716e-02
9.578407828999999096e-02;1.035165546000000047e-01;7.496268216999998901e-02
9.562026724000000089e-02;1.036190134999999957e-01;7.501518387000000176e-02
9.545667994999999795e-02;1.037207757000000036e-01;7.506969383000000606e-02
9.529332688000000107e-02;1.038216970999999988e-01;7.512632387999999828e-02
9.513021808999999607e-02;1.039216312999999975e-01;7.518518831999999874e-02
9.496736393999999359e-02;1.040204311999999992e-01;7.524640358000000973e-02
9.480477843000000016e-02;1.041179522999999968e-01;7.531009059000000339e-02
9.464248532999999797e-02;1.042140587000000007e-01;7.537637995999998952e-02
9.448051094999999899e-02;1.043086165999999870e-01;7.544540255999999945e-02
9.431888250999999335e-02;1.044014940999999919e-01;7.551728654999999291e-02
9.415762473000000021e-02;1.044925592999999958e-01;7.559215276000000316e-02
9.399675125999999714e-02;1.045816743999999909e-01;7.567010507000000719e-02
9.383627078000000843e-02;1.046687041999999901e-01;7.575123670000000198e-02
9.367618781000000561e-02;1.047535192000000059e-01;7.583563107999999331e-02
9.351653651999999872e-02;1.048359793000000068e-01;7.592334101999999307e-02
9.335750140000000086e-02;1.049158745000000059e-01;7.601430824999999558e-02
9.319910516000000367e-02;1.049930849999999999e-01;7.610852817999999576e-02
9.304134319000000042e-02;1.050675085000000036e-01;7.620597913000000390e-02
9.288421525999999984e-02;1.051390525000000103e-01;7.630660991000000337e-02
9.272774081999998752e-02;1.052076507999999966e-01;7.641035705000000233e-02
9.257193521999999841e-02;1.052732500999999932e-01;7.651712308999999990e-02
9.241679738999999949e-02;1.053358080000000030e-01;7.662676791000000431e-02
9.226231278999999508e-02;1.053953002000000000e-01;7.673911667999999686e-02
9.210850292000000161e-02;1.054517562000000103e-01;7.685401582999999703e-02
9.195539114000000902e-02;1.055052364000000076e-01;7.697130352000000619e-02
9.180297312999999293e-02;1.055558139999999978e-01;7.709078440000000088e-02
9.165121762000000283e-02;1.056035768000000014e-01;7.721223457999999706e-02
9.150012608000000769e-02;1.056486593000000029e-01;7.733546611000000071e-02
9.134972369999999620e-02;1.056912302999999942e-01;7.746032028000000846e-02
9.120001542000000239e-02;1.057314635999999919e-01;7.758662339999999880e-02
9.102284871000000666e-02;1.058148000999999949e-01;7.783929059999999955e-02
9.094120596999999417e-02;1.058717829000000027e-01;7.801264462000000177e-02
9.086070350999998768e-02;1.059266870999999999e-01;7.818731092000000271e-02
9.078141731000000103e-02;1.059794379999999953e-01;7.836326546999999865e-02
9.070342651999999117e-02;1.060299613000000030e-01;7.854048688999999694e-02
9.062681415999999934e-02;1.060781826999999955e-01;7.871895672999999760e-02
9.055166793999999686e-02;1.061240277999999926e-01;7.889865982999999527e-02
9.047808116000000123e-02;1.061674209999999979e-01;7.907958447999999252e-02
9.040615360999999794e-02;1.062082857000000019e-01;7.926172266999999272e-02
9.033598953000000764e-02;1.062465423999999908e-01;7.944506906999999896e-02
9.026769595000000423e-02;1.062821081000000084e-01;7.962962013999999589e-02
9.020138794000000237e-02;1.063148960000000059e-01;7.981537556999999949e-02
9.013719016999999223e-02;1.063448142999999929e-01;8.000233799999999229e-02
9.007523792999999612e-02;1.063717654999999929e-01;8.019051238999999609e-02
9.001567819000000359e-02;1.063956448999999888e-01;8.037990501999998927e-02
8.995863232000000931e-02;1.064163522000000084e-01;8.057065396000000213e-02
8.990426923000000015e-02;1.064337597999999996e-01;8.076280328999999036e-02
8.985282426999999239e-02;1.064477119999999999e-01;8.095619133999999717e-02
8.980453155999999770e-02;1.064580514999999977e-01;8.115065663999999901e-02
8.975962402999999867e-02;1.064646184000000023e-01;8.134603791000000195e-02
8.971833169999998692e-02;1.064672482000000031e-01;8.154217348999999448e-02
8.968087982000000347e-02;1.064657703999999927e-01;8.173890074999999589e-02
8.964748681999999691e-02;1.064600065000000095e-01;8.193605546000000406e-02
8.961836212000000301e-02;1.064497682999999972e-01;8.213347123000000471e-02
8.959370096000000838e-02;1.064348556000000029e-01;8.233097873000000400e-02
8.957368115000000075e-02;1.064150536999999980e-01;8.252840550999999969e-02
8.955846175999999936e-02;1.063901322000000010e-01;8.272557600999999594e-02
8.954818231000000184e-02;1.063598410999999910e-01;8.292231132000001115e-02
8.954296270000000613e-02;1.063239094999999940e-01;8.311842828999999044e-02
8.954290407000001228e-02;1.062820416999999962e-01;8.331373755000000270e-02
8.954805236999999196e-02;1.062340286000000023e-01;8.350761811000000090e-02
8.955835042000000190e-02;1.061797272999999986e-01;8.369933938000000129e-02
8.957371620000000034e-02;1.061188903999999988e-01;8.388864130999999780e-02
8.959401576999999339e-02;1.060512985999999963e-01;8.407520125999999594e-02
8.961901901000000892e-02;1.059769297999999943e-01;8.425870775999999562e-02
8.964851577000000626e-02;1.058959042999999961e-01;8.443887436999999996e-02
8.968230603000000578e-02;1.058083718000000090e-01;8.461540761999999938e-02
8.972009860999999309e-02;1.057145218999999969e-01;8.478803865000000828e-02
8.976156507000000728e-02;1.056145812999999961e-01;8.495653357000000627e-02
8.980641407999999382e-02;1.055088094999999948e-01;8.512068186000000536e-02
8.985435527999999228e-02;1.053975005000000048e-01;8.528031146999999479e-02
8.990505811000000513e-02;1.052809794999999965e-01;8.543531428999999455e-02
8.995823110000000788e-02;1.051595929999999957e-01;8.558562392999999324e-02
9.001362930999999568e-02;1.050337028999999978e-01;8.573120998000000048e-02
9.007101240999999814e-02;1.049036834000000029e-01;8.587209310999999179e-02
9.013015947999999944e-02;1.047699039000000026e-01;8.600834946999999508e-02
9.019093859000000546e-02;1.046326481000000030e-01;8.614015537999999972e-02
9.025327660000000141e-02;1.044921640999999929e-01;8.626771451999999674e-02
9.031709745000000844e-02;1.043487049999999999e-01;8.639123682000000859e-02
9.038235412999999496e-02;1.042025279000000082e-01;8.651092131999998935e-02
9.044905840000000419e-02;1.040538949999999935e-01;8.662693706999999299e-02
9.051725991000000859e-02;1.039030750999999919e-01;8.673943237000000805e-02
9.058685452000000971e-02;1.037503403000000074e-01;8.684865181999999739e-02
9.065772298999999479e-02;1.035959636000000073e-01;8.695485926000000310e-02
9.072988791000000108e-02;1.034402246999999997e-01;8.705824024000000105e-02
9.080351256999999454e-02;1.032834186000000098e-01;8.715889824999999147e-02
9.087864652999999571e-02;1.031258468000000039e-01;8.725701886999999435e-02
9.095527175999999769e-02;1.029678178999999943e-01;8.735285014999999431e-02
9.103340286000000114e-02;1.028096572000000014e-01;8.744664856000000652e-02
9.111291656999999378e-02;1.026516965999999947e-01;8.753880612999999367e-02
9.123781628999999560e-02;1.024813510999999927e-01;8.760599774000001061e-02
9.134950412000000797e-02;1.023232832999999981e-01;8.765537777000000086e-02
9.145824279999999196e-02;1.021613014999999958e-01;8.769830321000000872e-02
9.156508509999999879e-02;1.019964547000000027e-01;8.773551643999999428e-02
9.167062884000000411e-02;1.018295118000000082e-01;8.776768762000000668e-02
9.177516705999999580e-02;1.016610778999999937e-01;8.779541314000000041e-02
9.187893918000000770e-02;1.014917179000000003e-01;8.781912443000000623e-02
9.198224182000000471e-02;1.013216905000000057e-01;8.783920933000000097e-02
9.208526046999999937e-02;1.011511390000000010e-01;8.785603057999999410e-02
9.218813458999999821e-02;1.009802152999999952e-01;8.786987451000000116e-02
9.229098091000000059e-02;1.008090523000000072e-01;8.788097689000000379e-02
9.239385595999999312e-02;1.006377465999999943e-01;8.788955934000000636e-02
9.249679829999998826e-02;1.004663847000000082e-01;8.789581293999999823e-02
9.259984204000000496e-02;1.002950469000000039e-01;8.789990052999999137e-02
9.270300715000000247e-02;1.001237707999999976e-01;8.790197680999999041e-02
9.280630381999999123e-02;9.995257275999999691e-02;8.790218400999999515e-02
9.290974050000000428e-02;9.978146639000000373e-02;8.790064827999999331e-02
9.301332564000000525e-02;9.961046442000000278e-02;8.789748248999999791e-02
9.311706929999999383e-02;9.943958035000000084e-02;8.789278855000000334e-02
9.322098448000000481e-02;9.926882971000000611e-02;8.788665930000000293e-02
9.332508174999999684e-02;9.909822694999999293e-02;8.787918322000000393e-02
9.342936447999999894e-02;9.892778246000000220e-02;8.787044813000000065e-02
9.353383708000000130e-02;9.875750770000001066e-02;8.786053862999999853e-02
9.363850432999999696e-02;9.858741478000000724e-02;8.784953758999999862e-02
9.374336798999999276e-02;9.841751413999999532e-02;8.783752877000000625e-02
9.384843180000000673e-02;9.824781771000000441e-02;8.782459536999999428e-02
9.395371863000000212e-02;9.807834317999999940e-02;8.781081441000000709e-02
9.405930338000000057e-02;9.790909102999999225e-02;8.779620917000000024e-02
9.416514555000000952e-02;9.774004992000000225e-02;8.778072050000000626e-02
9.427119183000000346e-02;9.757121775000000830e-02;8.776426616000000680e-02
9.437739075999999894e-02;9.740259283000000934e-02;8.774675855999999885e-02
9.448370113999998710e-02;9.723417981000000154e-02;8.772809818000000537e-02
9.459009924000000291e-02;9.706599506000000710e-02;8.770816723999999565e-02
9.469654075000000226e-02;9.689804139999999566e-02;8.768684245999999738e-02
9.480296162000000082e-02;9.673030898999999960e-02;8.766399040000000253e-02
9.490931211000000478e-02;9.656279997000000170e-02;8.763944791000000123e-02
9.501552478000001301e-02;9.639550829000000098e-02;8.761302951999999644e-02
9.512149161000001130e-02;9.622840617000000263e-02;8.758452912000000423e-02
9.522711683999998677e-02;9.606148597999999983e-02;8.755368695999998785e-02
9.533229921999999967e-02;9.589475439999999018e-02;8.752018320000000406e-02
9.543691946000000537e-02;9.572812522000000157e-02;8.748362722999999952e-02
9.554071523000000343e-02;9.556169400000000258e-02;8.744357248999999610e-02
9.564333817999999543e-02;9.539565829999999136e-02;8.739947507999999698e-02
9.574437690000001111e-02;9.523017722999999046e-02;8.735064165000000491e-02
9.584337956999999797e-02;9.506542233000001008e-02;8.729614132000000637e-02
9.593976799999999472e-02;9.490159250000000657e-02;8.723472230999999855e-02
9.603276076000000216e-02;9.473898486000000008e-02;8.716465605999999811e-02
9.612092826000000201e-02;9.457841928999999315e-02;8.708374539000000858e-02
9.620202032999999875e-02;9.442212014000000986e-02;8.698936290000000571e-02
9.627290164000000539e-02;9.427246841999999127e-02;8.687790628000000015e-02
9.632847510000000502e-02;9.413340635000000400e-02;8.674580645999999118e-02
9.636082659999999078e-02;9.400975279999999878e-02;8.659263654999999060e-02
9.635968478999999698e-02;9.390083464999998686e-02;8.642537948000000858e-02
9.648528090999999862e-02;9.381703775999999939e-02;8.625295305999999829e-02
9.661029432999999889e-02;9.374589540000000110e-02;8.611372253999999282e-02
9.672812666999999753e-02;9.366569198999999402e-02;8.597283260999999399e-02
9.683775679000000691e-02;9.357601177999999575e-02;8.583119771000000120e-02
9.693858713000000349e-02;9.347627894999999132e-02;8.569019376000000521e-02
9.703031674999999801e-02;9.336554787999999661e-02;8.555163606000000531e-02
9.711317112000000806e-02;9.324287354999999389e-02;8.541767196000001061e-02
9.718768529999999295e-02;9.310757125000000689e-02;8.529089028999999045e-02
9.725476375000000062e-02;9.296004936000000496e-02;8.517411649999999390e-02
9.731552490000000555e-02;9.280097395999999110e-02;8.506953205000000739e-02
9.737119671999999726e-02;9.263187317000000365e-02;8.497852996000000714e-02
9.742243605999999223e-02;9.245430958999999171e-02;8.490218283000000588e-02
9.747070437000000809e-02;9.227021306999999561e-02;8.484080928999999938e-02
9.751679367000000431e-02;9.208078061999999675e-02;8.479591338000000422e-02
9.796343108999999716e-02;8.976055298000000515e-02;8.487348503000000099e-02
9.806169901000000300e-02;8.958869296999999454e-02;8.490373016999999689e-02
9.815752302999999901e-02;8.941512262000000932e-02;8.493032588000000438e-02
9.825099201000001004e-02;8.923992810000000442e-02;8.495321011999999727e-02
9.834214169999999644e-02;8.906319781000000824e-02;8.497247229000000346e-02
9.843098105000000486e-02;8.888501572000000184e-02;8.498828905999999961e-02
9.851755402000000883e-02;8.870547858000001062e-02;8.500084200000000700e-02
9.860195758000001032e-02;8.852470080999999547e-02;8.501028212999998945e-02
9.868433607999999024e-02;8.834281133999999369e-02;8.501672166000000253e-02
9.876486973999999697e-02;8.815995024999999374e-02;8.502023529999999663e-02
9.884365023999999722e-02;8.797621919999999707e-02;8.502095640000000010e-02
9.892068675000000033e-02;8.779168017999999796e-02;8.501906996999999966e-02
9.899601939999999600e-02;8.760640755999998808e-02;8.501471878999999898e-02
9.906971998999999918e-02;8.742049011999999952e-02;8.500800389000000290e-02
9.914187266000000498e-02;8.723402385999999564e-02;8.499900167000000450e-02
9.921250044999999074e-02;8.704708075000000544e-02;8.498782432000000220e-02
9.928161714000000027e-02;8.685973099000000863e-02;8.497457932999999408e-02
9.934925354000000153e-02;8.667205509000000530e-02;8.495934999000000210e-02
9.941546293000000367e-02;8.648411856000000342e-02;8.494219702999999955e-02
9.948030889999999460e-02;8.629591254000000544e-02;8.492317564000000096e-02
9.954381313000000564e-02;8.610745371999999065e-02;8.490235671000000151e-02
9.960600075000000664e-02;8.591876336999999808e-02;8.487979952000000716e-02
9.966690285000000260e-02;8.572986487999999239e-02;8.485555121999999173e-02
9.972655179000000647e-02;8.554078196999999328e-02;8.482965135000000712e-02
9.978496434999999110e-02;8.535153196999999137e-02;8.480214553999999849e-02
9.984215226000001109e-02;8.516213036000000458e-02;8.477307776000000961e-02
9.989812768999999093e-02;8.497259337000000190e-02;8.474248645000000135e-02
9.995290248000000821e-02;8.478293768999999036e-02;8.471040555999999333e-02
1.000064957999999976e-01;8.459318387000000494e-02;8.467685892000000047e-02
1.000589341999999909e-01;8.440335643999999360e-02;8.464186042000000632e-02
1.001102408999999943e-01;8.421347946999999112e-02;8.460542282999999886e-02
1.001604341000000009e-01;8.402357601000000342e-02;8.456755918000000150e-02
1.002095168000000092e-01;8.383366386000000448e-02;8.452829097000000291e-02
1.002574519000000025e-01;8.364374524999999838e-02;8.448766732999998808e-02
1.003041884000000078e-01;8.345381781999999804e-02;8.444574504000000592e-02
1.003496784999999974e-01;8.326388286999999999e-02;8.440257234000000941e-02
1.003939893999999944e-01;8.307399164999999808e-02;8.435806359999999116e-02
1.004371673000000048e-01;8.288412644999999801e-02;8.431211359000000127e-02
1.004791597000000009e-01;8.269430473000000115e-02;8.426469178000001170e-02
1.005199090000000045e-01;8.250456264000000095e-02;8.421576989000000013e-02
1.005593587999999983e-01;8.231493688000000863e-02;8.416531577000001263e-02
1.005974542000000055e-01;8.212546484999999619e-02;8.411329295000000150e-02
1.006341419999999959e-01;8.193618497999999306e-02;8.405966022999999954e-02
1.006693713999999990e-01;8.174713696999999502e-02;8.400437128000000364e-02
1.007030936999999959e-01;8.155836204999999950e-02;8.394737415999999064e-02
1.007352599999999931e-01;8.136990199000000701e-02;8.388861328999999700e-02
1.007658030000000010e-01;8.118179204999999288e-02;8.382804279000000136e-02
1.007946503999999910e-01;8.099406678999999942e-02;8.376561635999998923e-02
1.008217341000000045e-01;8.080676414000000085e-02;8.370127980000000023e-02
1.008469906999999999e-01;8.061992569999999747e-02;8.363497087999999247e-02
1.008703612000000083e-01;8.043359694999999143e-02;8.356661946000000507e-02
1.008917911000000028e-01;8.024782753999999685e-02;8.349614746999999004e-02
1.009112298000000019e-01;8.006267155000000579e-02;8.342346922999999137e-02
1.009286313000000018e-01;7.987818778999999925e-02;8.334849166999999670e-02
1.009439485999999997e-01;7.969443888000000975e-02;8.327111858000001143e-02
1.009570992999999917e-01;7.951153828000000201e-02;8.319130156999998693e-02
1.009679913999999984e-01;7.932960058000000647e-02;8.310900461999999600e-02
1.009765417000000054e-01;7.914871501000000920e-02;8.302417719000000640e-02
1.009826726999999980e-01;7.896897675000000283e-02;8.293676937999999721e-02
1.009863081000000051e-01;7.879048450999999453e-02;8.284673723999999573e-02
1.009873651000000039e-01;7.861333614999999053e-02;8.275405118999999698e-02
1.009857612999999904e-01;7.843763003999999761e-02;8.265869292999999951e-02
1.009814158999999961e-01;7.826346358000001169e-02;8.256065714999999416e-02
1.009742490999999964e-01;7.809093054999999284e-02;8.245995412000001190e-02
1.009641910999999892e-01;7.792012194999999031e-02;8.235660489999999112e-02
1.009511800999999959e-01;7.775112257999999832e-02;8.225064493000000532e-02
1.009351477000000052e-01;7.758400077999999533e-02;8.214213772999999497e-02
1.009160174000000021e-01;7.741880326000000201e-02;8.203117825000000307e-02
1.008937082000000013e-01;7.725555214000000281e-02;8.191789141999999968e-02
1.008681890999999914e-01;7.709426718999999595e-02;8.180238450999999245e-02
1.008394596000000004e-01;7.693495599999999879e-02;8.168476300000000745e-02
1.008075053999999970e-01;7.677758957999999967e-02;8.156516768999999556e-02
1.007722979000000019e-01;7.662209909000000652e-02;8.144377681999999397e-02
1.008286192000000109e-01;7.652698474999999889e-02;8.124225708999999185e-02
1.008864152999999902e-01;7.646561472999999221e-02;8.106056503000000357e-02
1.009393640000000036e-01;7.640971840000000681e-02;8.087611776000000474e-02
1.009881353999999981e-01;7.635960362999999473e-02;8.068913077000000600e-02
1.010333877999999991e-01;7.631544878000000309e-02;8.049987466999999897e-02
1.010755953999999956e-01;7.627718531999999607e-02;8.030864505000000209e-02
1.011151648999999986e-01;7.624466568000000388e-02;8.011572171999999104e-02
1.011525283000000025e-01;7.621778430000000770e-02;7.992137225000001122e-02
1.011881451999999959e-01;7.619648969999999466e-02;7.972586196000000514e-02
1.012223510000000021e-01;7.618064313000000309e-02;7.952945604000000168e-02
1.012553299000000101e-01;7.616999322999999655e-02;7.933237991999998739e-02
1.012873016000000043e-01;7.616436432999999784e-02;7.913484860000000176e-02
1.013185315000000031e-01;7.616366232000000569e-02;7.893708083999999292e-02
1.013492336000000049e-01;7.616777809999999982e-02;7.873928850000000423e-02
1.013795221000000080e-01;7.617654047000001205e-02;7.854165756999999248e-02
1.014095331999999988e-01;7.618982801999998888e-02;7.834435248000000407e-02
1.014394475000000018e-01;7.620758423000000004e-02;7.814740939000000552e-02
1.014693955999999980e-01;7.622974376999999691e-02;7.795092010000000127e-02
1.014994580000000007e-01;7.625622373999998982e-02;7.775498380000001042e-02
1.015297297000000015e-01;7.628697785999999370e-02;7.755970311999998978e-02
1.015603147999999956e-01;7.632198884000000738e-02;7.736518657999999493e-02
1.015912765000000079e-01;7.636122064000000487e-02;7.717153420000000263e-02
1.016226604999999894e-01;7.640463790000000255e-02;7.697884281000000328e-02
1.016545205999999923e-01;7.645222696999999512e-02;7.678721590000001096e-02
1.016869006999999991e-01;7.650397775000000733e-02;7.659675847999999898e-02
